10.26
11.73
13.62
16.03
19.13
23.10
28.20
34.74
43.12
53.88
67.69
85.40
108.13
137.30
174.72
222.75
284.39
363.50
465.02
595.32
10.11
11.54
13.37
15.71
18.72
22.58
27.52
33.87
42.01
52.45
65.85
83.04
105.10
133.41
169.73
216.34
276.15
352.92
451.44
577.88
9.97
11.35
13.13
15.41
18.33
22.07
26.87
33.04
40.94
51.08
64.09
80.78
102.19
129.67
164.93
210.18
268.24
342.76
438.39
561.13
9.83
11.18
12.90
15.11
17.95
21.59
26.25
32.24
39.91
49.76
62.39
78.60
99.40
126.08
160.32
204.26
260.64
333.00
425.86
545.03
9.70
11.01
12.68
14.83
17.59
21.12
25.65
31.47
38.93
48.49
60.77
76.51
96.71
122.64
155.90
198.57
253.34
323.62
413.82
529.57
9.57
10.84
12.47
14.56
17.24
20.67
25.08
30.73
37.98
47.28
59.20
74.51
94.14
119.33
151.64
193.12
246.33
314.62
402.26
514.73
9.45
10.68
12.27
14.30
16.90
20.25
24.53
30.02
37.07
46.11
57.70
72.58
91.66
116.15
147.56
187.87
239.60
305.97
391.15
500.47
9.33
10.53
12.07
14.05
16.58
19.83
24.00
29.34
36.20
44.99
56.26
70.73
89.28
113.09
143.64
182.84
233.13
297.67
380.49
486.77
9.22
10.39
11.89
13.81
16.28
19.44
23.49
28.69
35.36
43.91
54.88
68.95
87.00
110.16
139.88
178.00
226.92
289.70
370.25
473.62
9.11
10.25
11.71
13.58
15.98
19.06
23.00
28.06
34.55
42.87
53.55
67.24
84.81
107.35
136.26
173.36
220.96
282.04
360.41
460.99
9.01
10.12
11.54
13.36
15.70
18.69
22.54
27.46
33.78
41.88
52.27
65.61
82.71
104.64
132.79
168.90
215.23
274.68
350.97
448.86
8.91
9.99
11.37
13.15
15.42
18.34
22.09
26.88
33.04
40.93
51.05
64.03
80.69
102.05
129.46
164.62
209.74
267.62
341.90
437.21
8.81
9.86
11.21
12.95
15.16
18.01
21.65
26.33
32.33
40.01
49.88
62.52
78.75
99.56
126.26
160.51
204.46
260.84
333.19
426.03
8.72
9.75
11.06
12.75
14.91
17.69
21.24
25.80
31.64
39.14
48.75
61.07
76.89
97.17
123.19
156.57
199.39
254.34
324.83
415.29
8.63
9.63
10.92
12.56
14.67
17.38
20.84
25.29
30.99
38.29
47.67
59.68
75.10
94.87
120.24
152.78
194.53
248.09
316.81
404.99
8.55
9.52
10.78
12.38
14.44
17.08
20.46
24.80
30.36
37.49
46.63
58.35
73.39
92.67
117.41
149.15
189.86
242.09
309.11
395.09
8.47
9.42
10.64
12.21
14.22
16.80
20.10
24.33
29.75
36.71
45.63
57.07
71.74
90.56
114.70
145.66
185.38
236.34
301.72
385.60
8.39
9.32
10.52
12.05
14.01
16.52
19.75
23.88
29.18
35.97
44.68
55.84
70.16
88.53
112.09
142.31
181.08
230.82
294.63
376.49
8.32
9.23
10.39
11.89
13.81
16.26
19.41
23.45
28.62
35.26
43.76
54.67
68.65
86.59
109.60
139.11
176.96
225.52
287.82
367.75
8.24
9.14
10.28
11.74
13.61
16.01
19.09
23.04
28.09
34.57
42.88
53.54
67.20
84.73
107.20
136.03
173.01
220.44
281.30
359.37
8.18
9.05
10.17
11.60
13.43
15.78
18.78
22.64
27.58
33.92
42.04
52.46
65.81
82.94
104.91
133.08
169.22
215.57
275.04
351.33
8.11
8.97
10.06
11.46
13.25
15.55
18.49
22.26
27.10
33.29
41.24
51.42
64.48
81.23
102.71
130.25
165.58
210.90
269.04
343.62
8.05
8.89
9.96
11.33
13.08
15.33
18.21
21.90
26.63
32.69
40.46
50.43
63.21
79.59
100.60
127.54
162.10
206.43
263.29
336.23
7.99
8.81
9.86
11.20
12.92
15.12
17.94
21.55
26.18
32.12
39.73
49.48
61.98
78.02
98.58
124.95
158.77
202.14
257.78
329.15
7.94
8.74
9.76
11.08
12.76
14.92
17.68
21.22
25.76
31.57
39.02
48.57
60.82
76.52
96.65
122.47
155.58
198.04
252.51
322.37
7.88
8.67
9.68
10.96
12.61
14.73
17.44
20.90
25.35
31.05
38.35
47.70
59.70
75.08
94.80
120.09
152.52
194.11
247.46
315.88
7.83
8.61
9.59
10.86
12.47
14.55
17.20
20.60
24.96
30.55
37.70
46.87
58.63
73.71
93.04
117.82
149.60
190.36
242.63
309.68
7.79
8.54
9.51
10.75
12.34
14.37
16.98
20.32
24.59
30.07
37.09
46.08
57.62
72.40
91.35
115.65
146.81
186.77
238.02
303.74
7.74
8.48
9.44
10.65
12.21
14.21
16.77
20.04
24.24
29.61
36.50
45.33
56.64
71.15
89.74
